GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2020-02-05,1610612742,1610612763,2019,107.0,121.0,228.0,115.6,112.3,116.25,111.65,50,31,19,0.62,50,25,25,0.5,14,17,15,10,220.88,214.08,217.48000000000002
2020-02-05,1610612762,1610612743,2019,95.0,98.0,193.0,116.35,107.8,113.1,110.8,49,32,17,0.653,51,35,16,0.6859999999999999,18,14,20,15,207.2,216.56,211.88
2020-02-05,1610612746,1610612748,2019,128.0,111.0,239.0,115.4,111.2,111.65,108.85,50,35,15,0.7,49,34,15,0.6940000000000001,21,14,22,12,224.36,214.12,219.24
2020-02-04,1610612740,1610612749,2019,108.0,120.0,228.0,119.9,115.05,119.15,107.1,50,20,30,0.4,49,42,7,0.857,10,10,23,19,223.72,220.28,222.0
2020-02-04,1610612745,1610612766,2019,125.0,110.0,235.0,116.1,114.3,100.8,110.15,49,31,18,0.633,50,16,34,0.32,17,14,8,8,225.56,204.48,215.01999999999998
2020-02-04,1610612743,1610612757,2019,127.0,99.0,226.0,112.2,110.85,114.7,116.7,50,34,16,0.68,50,23,27,0.46,19,15,13,10,217.92,227.72,222.82
2020-02-04,1610612747,1610612759,2019,129.0,102.0,231.0,115.55,111.0,114.05,111.05,48,37,11,0.7709999999999999,49,22,27,0.449,16,21,14,8,226.68,217.48,222.07999999999998
2020-02-03,1610612766,1610612753,2019,100.0,112.0,212.0,101.5,109.9,102.7,104.9,49,16,33,0.327,49,21,28,0.429,8,8,13,8,204.12,204.2,204.16
2020-02-03,1610612739,1610612752,2019,134.0,139.0,273.0,107.0,115.9,105.0,109.45,50,13,37,0.26,50,14,36,0.28,6,7,7,7,213.68,212.28,212.98000000000002
2020-02-03,1610612754,1610612742,2019,103.0,112.0,215.0,110.85,109.25,115.35,112.65,49,31,18,0.633,49,30,19,0.612,18,13,14,16,202.6,220.88,211.74
2020-02-03,1610612764,1610612744,2019,117.0,125.0,242.0,113.75,119.9,108.35,116.25,48,17,31,0.354,50,11,39,0.22,11,6,7,4,209.56,213.68,211.62
2020-02-03,1610612737,1610612738,2019,115.0,123.0,238.0,109.75,117.6,113.95,107.0,50,13,37,0.26,48,33,15,0.688,8,5,20,13,212.76,215.24,214.0
2020-02-03,1610612751,1610612756,2019,119.0,97.0,216.0,108.65,113.4,111.55,112.85,48,21,27,0.43799999999999994,49,20,29,0.408,13,8,9,11,209.12,219.84,214.48000000000002
2020-02-03,1610612748,1610612755,2019,137.0,106.0,243.0,110.45,109.15,106.9,107.55,48,33,15,0.688,50,31,19,0.62,21,12,22,9,212.32,211.08,211.7
2020-02-03,1610612763,1610612765,2019,96.0,82.0,178.0,117.2,114.8,110.85,113.15,49,24,25,0.49,51,18,33,0.353,14,10,10,8,215.28,220.6,217.94
2020-02-03,1610612758,1610612750,2019,113.0,109.0,222.0,111.45,115.7,109.85,113.8,49,18,31,0.3670000000000001,48,15,33,0.313,8,10,6,9,213.24,220.04,216.64
2020-02-03,1610612746,1610612759,2019,108.0,105.0,213.0,115.85,112.05,116.05,111.4,49,34,15,0.6940000000000001,48,22,26,0.45799999999999996,20,14,14,8,224.0,217.48,220.74
2020-02-02,1610612765,1610612743,2019,128.0,123.0,251.0,109.9,113.25,112.25,110.25,50,17,33,0.34,49,34,15,0.6940000000000001,9,8,19,15,217.8,217.92,217.86
2020-02-02,1610612745,1610612740,2019,117.0,109.0,226.0,115.7,114.2,119.55,114.5,48,30,18,0.625,49,20,29,0.408,16,14,10,10,225.76,223.72,224.74
2020-02-02,1610612749,1610612756,2019,129.0,108.0,237.0,118.25,106.9,110.95,111.65,48,41,7,0.8540000000000001,48,20,28,0.41700000000000004,22,19,9,11,219.52,219.84,219.68
2020-02-02,1610612761,1610612741,2019,129.0,102.0,231.0,112.95,106.45,105.85,109.65,49,35,14,0.7140000000000001,51,19,32,0.373,17,18,11,8,215.8,199.12,207.46
2020-02-01,1610612746,1610612750,2019,118.0,106.0,224.0,115.95,111.7,109.55,113.35,48,33,15,0.688,47,15,32,0.319,19,14,6,9,223.64,220.04,221.83999999999997
2020-02-01,1610612754,1610612752,2019,85.0,92.0,177.0,111.95,108.9,106.1,111.65,48,31,17,0.6459999999999999,49,13,36,0.265,18,13,7,6,203.32,212.28,207.8
2020-02-01,1610612753,1610612748,2019,89.0,102.0,191.0,103.4,104.55,111.45,110.6,48,21,27,0.43799999999999994,47,32,15,0.6809999999999999,13,8,21,11,203.48,212.32,207.89999999999998
2020-02-01,1610612739,1610612744,2019,112.0,131.0,243.0,107.45,115.25,107.1,116.35,49,13,36,0.265,49,10,39,0.204,6,7,7,3,212.12,213.68,212.9
2020-02-01,1610612764,1610612751,2019,113.0,107.0,220.0,113.1,119.9,108.4,113.25,47,16,31,0.34,47,21,26,0.447,10,6,13,8,208.68,209.12,208.9
2020-02-01,1610612738,1610612755,2019,116.0,95.0,211.0,113.0,107.9,107.0,106.65,47,32,15,0.6809999999999999,49,31,18,0.633,19,13,22,9,215.12,211.08,213.10000000000002
2020-02-01,1610612742,1610612737,2019,123.0,100.0,223.0,114.3,112.55,110.35,117.55,48,29,19,0.604,49,13,36,0.265,13,16,8,5,220.4,212.76,216.57999999999998
2020-02-01,1610612759,1610612766,2019,114.0,90.0,204.0,115.8,113.6,101.9,109.2,47,21,26,0.447,48,16,32,0.33299999999999996,13,8,8,8,217.8,204.12,210.96
2020-02-01,1610612758,1610612747,2019,113.0,129.0,242.0,111.0,114.5,114.2,110.6,48,18,30,0.375,47,36,11,0.7659999999999999,8,10,16,20,212.84,226.68,219.76
2020-02-01,1610612757,1610612762,2019,124.0,107.0,231.0,114.15,116.65,117.0,106.95,49,22,27,0.449,48,32,16,0.667,12,10,18,14,226.24,207.2,216.72
2020-01-31,1610612765,1610612761,2019,92.0,105.0,197.0,110.65,113.95,113.35,106.7,49,17,32,0.34700000000000003,48,34,14,0.708,9,8,17,17,217.92,215.8,216.86
2020-01-31,1610612751,1610612741,2019,133.0,118.0,251.0,105.85,112.05,105.9,108.35,46,20,26,0.435,50,19,31,0.38,12,8,11,8,207.6,199.12,203.36
2020-01-31,1610612745,1610612742,2019,128.0,121.0,249.0,114.65,113.9,114.1,111.05,47,29,18,0.617,47,29,18,0.617,15,14,13,16,223.72,220.4,222.06
2020-01-31,1610612740,1610612763,2019,139.0,111.0,250.0,117.65,114.35,117.75,114.15,48,19,29,0.396,48,24,24,0.5,9,10,14,10,222.28,215.28,218.78
2020-01-31,1610612749,1610612743,2019,115.0,127.0,242.0,118.3,106.55,111.1,111.0,47,41,6,0.872,48,33,15,0.688,22,19,19,14,217.92,217.92,217.92
2020-01-31,1610612756,1610612760,2019,107.0,111.0,218.0,111.1,111.65,113.15,108.35,47,20,27,0.426,49,29,20,0.5920000000000001,9,11,15,14,219.56,220.24,219.9
2020-01-31,1610612747,1610612757,2019,119.0,127.0,246.0,115.35,110.5,113.35,116.2,46,36,10,0.7829999999999999,48,21,27,0.43799999999999994,16,20,12,9,225.24,226.24,225.74
2020-01-30,1610612739,1610612761,2019,109.0,115.0,224.0,107.7,114.85,113.35,107.25,48,13,35,0.271,47,33,14,0.7020000000000001,6,7,17,16,212.08,215.8,213.94
2020-01-30,1610612764,1610612766,2019,121.0,107.0,228.0,112.5,120.05,100.8,108.5,46,15,31,0.326,47,16,31,0.34,9,6,8,8,206.32,204.12,205.22
2020-01-30,1610612737,1610612755,2019,127.0,117.0,244.0,109.3,117.25,107.4,105.75,48,12,36,0.25,48,31,17,0.6459999999999999,7,5,22,9,210.88,211.08,210.98000000000002
2020-01-30,1610612738,1610612744,2019,119.0,104.0,223.0,113.5,108.55,106.9,115.3,46,31,15,0.674,48,10,38,0.20800000000000002,18,13,7,3,215.36,213.68,214.52
2020-01-30,1610612743,1610612762,2019,106.0,100.0,206.0,111.45,111.2,117.2,107.0,47,32,15,0.6809999999999999,47,32,15,0.6809999999999999,18,14,18,14,218.68,207.2,212.94
2020-01-30,1610612746,1610612758,2019,103.0,124.0,227.0,116.65,110.35,109.9,114.85,47,33,14,0.7020000000000001,47,17,30,0.36200000000000004,19,14,8,9,221.84,212.84,217.34
2020-01-29,1610612754,1610612741,2019,115.0,106.0,221.0,112.3,109.45,106.1,108.05,47,30,17,0.638,49,19,30,0.388,17,13,11,8,201.68,199.12,200.4
2020-01-29,1610612751,1610612765,2019,125.0,115.0,240.0,105.7,111.9,109.55,113.4,45,19,26,0.422,48,17,31,0.354,11,8,9,8,206.2,217.92,212.06
2020-01-29,1610612752,1610612763,2019,106.0,127.0,233.0,105.9,111.45,117.15,114.25,48,13,35,0.271,47,23,24,0.489,7,6,14,9,211.24,215.28,213.26
2020-01-29,1610612759,1610612762,2019,127.0,120.0,247.0,115.35,112.85,116.9,106.0,46,20,26,0.435,46,32,14,0.696,12,8,18,14,216.12,207.2,211.66
2020-01-29,1610612757,1610612745,2019,125.0,112.0,237.0,113.0,115.75,116.0,113.9,47,20,27,0.426,46,29,17,0.63,11,9,15,14,224.84,223.72,224.28
2020-01-29,1610612758,1610612760,2019,100.0,120.0,220.0,110.1,114.5,112.35,108.45,46,17,29,0.37,48,28,20,0.583,8,9,15,13,212.16,220.24,216.2
2020-01-28,1610612766,1610612752,2019,97.0,92.0,189.0,101.3,110.0,106.55,112.15,46,15,31,0.326,47,13,34,0.277,7,8,7,6,204.28,211.24,207.76
2020-01-28,1610612755,1610612744,2019,115.0,104.0,219.0,107.45,106.0,106.25,114.85,47,30,17,0.638,47,10,37,0.213,21,9,7,3,209.96,213.68,211.82
2020-01-28,1610612739,1610612740,2019,111.0,125.0,236.0,107.15,113.5,116.75,113.75,47,13,34,0.277,47,18,29,0.383,6,7,9,9,209.76,222.28,216.01999999999998
2020-01-28,1610612761,1610612737,2019,130.0,114.0,244.0,113.5,107.2,109.6,117.9,46,32,14,0.696,47,12,35,0.255,16,16,7,5,213.32,210.88,212.1
2020-01-28,1610612748,1610612738,2019,101.0,109.0,210.0,111.75,110.35,113.9,109.6,46,32,14,0.696,45,30,15,0.667,21,11,18,12,211.4,215.36,213.38
2020-01-28,1610612763,1610612743,2019,104.0,96.0,200.0,117.9,115.2,112.3,111.55,46,22,24,0.478,46,32,14,0.696,13,9,18,14,215.28,218.68,216.98000000000002
2020-01-28,1610612749,1610612764,2019,151.0,131.0,282.0,117.0,105.4,111.85,118.6,46,40,6,0.87,45,15,30,0.333,21,19,9,6,214.84,206.32,210.57999999999998
2020-01-28,1610612742,1610612756,2019,104.0,133.0,237.0,114.05,109.85,109.85,112.75,46,29,17,0.63,46,19,27,0.413,13,16,9,10,220.04,219.56,219.8
2020-01-27,1610612765,1610612739,2019,100.0,115.0,215.0,109.5,113.25,107.05,115.15,47,17,30,0.362,46,12,34,0.261,9,8,6,6,217.92,209.76,213.83999999999997
2020-01-27,1610612748,1610612753,2019,113.0,92.0,205.0,112.55,111.45,104.0,104.55,45,31,14,0.6890000000000001,47,21,26,0.447,20,11,13,8,210.68,203.48,207.07999999999998
2020-01-27,1610612741,1610612759,2019,110.0,109.0,219.0,106.05,107.9,115.25,112.8,48,18,30,0.375,45,20,25,0.444,10,8,12,8,197.24,216.12,206.68
2020-01-27,1610612750,1610612758,2019,129.0,133.0,262.0,107.5,111.4,108.45,112.0,46,15,31,0.326,45,16,29,0.35600000000000004,6,9,8,8,218.16,212.16,215.16
2020-01-27,1610612760,1610612742,2019,97.0,107.0,204.0,113.8,108.5,114.7,110.8,47,28,19,0.596,45,28,17,0.622,15,13,13,15,221.0,220.04,220.51999999999998
2020-01-27,1610612762,1610612745,2019,117.0,126.0,243.0,115.55,104.9,115.8,113.9,45,32,13,0.711,45,28,17,0.622,18,14,15,13,205.8,223.72,214.76
2020-01-26,1610612743,1610612745,2019,117.0,110.0,227.0,112.0,111.3,116.8,113.4,45,31,14,0.6890000000000001,44,28,16,0.636,17,14,15,13,220.0,223.72,221.86
2020-01-26,1610612759,1610612761,2019,106.0,110.0,216.0,115.4,113.15,113.6,106.85,44,20,24,0.455,45,31,14,0.6890000000000001,12,8,16,15,214.48,213.32,213.89999999999998
2020-01-26,1610612737,1610612764,2019,152.0,133.0,285.0,106.8,116.3,111.85,116.95,46,11,35,0.239,44,15,29,0.341,6,5,9,6,208.12,206.32,207.22
2020-01-26,1610612752,1610612751,2019,110.0,97.0,207.0,108.2,113.3,106.4,111.6,46,12,34,0.261,44,19,25,0.4320000000000001,6,6,11,8,211.24,206.2,208.72
2020-01-26,1610612753,1610612746,2019,97.0,112.0,209.0,104.5,105.45,116.35,110.95,46,21,25,0.457,46,32,14,0.696,13,8,19,13,205.12,221.84,213.48000000000002
2020-01-26,1610612763,1610612756,2019,114.0,109.0,223.0,118.1,115.3,109.35,113.05,45,21,24,0.467,45,19,26,0.422,12,9,9,10,214.6,219.56,217.07999999999998
2020-01-26,1610612740,1610612738,2019,123.0,108.0,231.0,116.55,114.85,113.9,109.1,46,17,29,0.37,44,30,14,0.682,8,9,18,12,220.16,215.36,217.76
2020-01-26,1610612757,1610612754,2019,139.0,129.0,268.0,112.15,114.9,111.45,108.15,46,19,27,0.413,46,30,16,0.652,10,9,17,13,222.24,201.68,211.96
2020-01-25,1610612762,1610612742,2019,112.0,107.0,219.0,116.25,105.15,115.45,110.75,44,31,13,0.705,44,28,16,0.636,17,14,13,15,206.04,220.04,213.04
2020-01-25,1610612765,1610612751,2019,111.0,121.0,232.0,109.9,113.85,106.85,111.95,46,17,29,0.37,43,18,25,0.419,9,8,11,7,217.52,206.2,211.86
2020-01-25,1610612739,1610612741,2019,106.0,118.0,224.0,107.25,115.05,105.45,108.05,45,12,33,0.267,47,17,30,0.362,6,6,10,7,208.48,197.24,202.86
2020-01-25,1610612750,1610612760,2019,104.0,113.0,217.0,107.25,111.1,113.25,108.8,45,15,30,0.333,46,27,19,0.5870000000000001,6,9,15,12,218.08,221.0,219.54000000000002
2020-01-25,1610612755,1610612747,2019,108.0,91.0,199.0,106.9,106.05,115.85,109.9,46,29,17,0.63,45,36,9,0.8,20,9,16,20,211.6,225.24,218.42000000000002
2020-01-24,1610612766,1610612749,2019,103.0,116.0,219.0,101.35,109.75,117.55,105.95,45,15,30,0.333,45,39,6,0.867,7,8,21,18,203.36,214.84,209.10000000000002
2020-01-24,1610612765,1610612763,2019,112.0,125.0,237.0,109.85,113.7,117.35,114.8,45,17,28,0.378,44,20,24,0.455,9,8,12,8,216.2,214.6,215.39999999999998
2020-01-24,1610612753,1610612738,2019,98.0,109.0,207.0,103.95,104.8,114.0,109.15,45,21,24,0.467,43,29,14,0.674,13,8,18,11,203.52,215.36,209.44
2020-01-24,1610612752,1610612761,2019,112.0,118.0,230.0,107.75,112.6,112.35,105.85,45,12,33,0.267,44,30,14,0.682,6,6,16,14,209.4,213.32,211.36
2020-01-24,1610612748,1610612746,2019,117.0,122.0,239.0,112.2,111.0,116.45,110.95,44,31,13,0.705,45,31,14,0.6890000000000001,20,11,19,12,208.48,221.84,215.16
2020-01-24,1610612741,1610612758,2019,81.0,98.0,179.0,105.05,107.3,109.5,113.85,46,17,29,0.37,44,15,29,0.341,10,7,8,7,197.36,212.16,204.76
2020-01-24,1610612750,1610612745,2019,124.0,131.0,255.0,106.9,110.75,116.05,112.7,44,15,29,0.341,43,27,16,0.628,6,9,15,12,216.84,223.72,220.28
2020-01-24,1610612740,1610612743,2019,106.0,113.0,219.0,116.4,114.45,112.75,111.2,45,17,28,0.378,44,30,14,0.682,8,9,17,13,220.12,220.0,220.06
2020-01-24,1610612760,1610612737,2019,140.0,111.0,251.0,112.55,109.35,106.35,116.1,45,26,19,0.578,45,11,34,0.244,14,12,6,5,219.36,208.12,213.74
2020-01-24,1610612759,1610612756,2019,99.0,103.0,202.0,115.7,113.2,109.65,113.85,43,20,23,0.465,44,18,26,0.409,12,8,9,9,214.92,219.56,217.24
2020-01-24,1610612744,1610612754,2019,118.0,129.0,247.0,106.0,113.6,109.45,108.1,46,10,36,0.217,45,29,16,0.644,7,3,17,12,212.8,201.68,207.24
2020-01-23,1610612739,1610612764,2019,112.0,124.0,236.0,106.0,113.5,111.2,117.75,44,12,32,0.273,43,14,29,0.326,6,6,9,5,206.2,206.32,206.26
2020-01-23,1610612751,1610612747,2019,113.0,128.0,241.0,106.65,110.0,115.1,109.75,42,18,24,0.429,44,35,9,0.795,11,7,16,19,205.04,225.24,215.14
2020-01-23,1610612757,1610612742,2019,125.0,133.0,258.0,111.65,112.6,114.7,109.35,45,19,26,0.422,43,27,16,0.628,10,9,13,14,220.68,220.04,220.36
2020-01-22,1610612765,1610612758,2019,127.0,106.0,233.0,108.9,113.45,109.7,112.8,44,16,28,0.364,43,15,28,0.349,8,8,8,7,214.16,212.16,213.16
2020-01-22,1610612753,1610612760,2019,114.0,120.0,234.0,104.65,104.5,111.2,108.35,44,21,23,0.477,44,25,19,0.568,13,8,14,11,201.56,219.36,210.46
2020-01-22,1610612761,1610612755,2019,107.0,95.0,202.0,112.5,106.2,106.6,106.15,43,29,14,0.674,45,29,16,0.644,15,14,20,9,214.72,211.6,213.16
2020-01-22,1610612737,1610612746,2019,102.0,95.0,197.0,106.25,116.85,117.3,110.45,44,10,34,0.227,44,31,13,0.705,5,5,19,12,209.48,221.84,215.66
2020-01-22,1610612738,1610612763,2019,119.0,95.0,214.0,114.0,109.05,118.2,115.15,42,28,14,0.667,43,20,23,0.465,17,11,12,8,213.8,214.6,214.2
2020-01-22,1610612748,1610612764,2019,134.0,129.0,263.0,112.25,110.6,110.1,116.75,43,30,13,0.698,42,14,28,0.333,19,11,9,5,204.96,206.32,205.64
2020-01-22,1610612752,1610612747,2019,92.0,100.0,192.0,107.75,114.05,114.9,109.5,44,12,32,0.273,43,34,9,0.7909999999999999,6,6,16,18,209.6,225.24,217.42000000000002
2020-01-22,1610612741,1610612750,2019,117.0,110.0,227.0,106.0,106.9,106.85,111.15,45,16,29,0.35600000000000004,43,15,28,0.349,9,7,6,9,195.52,216.84,206.18
2020-01-22,1610612745,1610612743,2019,121.0,105.0,226.0,115.9,113.4,112.1,110.0,42,26,16,0.619,43,30,13,0.698,14,12,17,13,223.04,220.0,221.51999999999998
2020-01-22,1610612756,1610612754,2019,87.0,112.0,199.0,111.25,114.3,109.35,108.75,43,18,25,0.419,44,28,16,0.636,9,9,17,11,220.68,201.68,211.18
2020-01-22,1610612740,1610612759,2019,117.0,121.0,238.0,117.15,115.35,115.7,113.3,44,17,27,0.386,42,19,23,0.452,8,9,12,7,219.24,214.92,217.07999999999998
2020-01-22,1610612744,1610612762,2019,96.0,129.0,225.0,106.5,112.25,115.35,105.65,45,10,35,0.222,43,30,13,0.698,7,3,17,13,211.48,206.04,208.76
2020-01-21,1610612742,1610612746,2019,107.0,110.0,217.0,115.25,109.95,117.3,110.05,42,27,15,0.643,43,30,13,0.698,13,14,19,11,221.16,221.84,221.5
2020-01-20,1610612764,1610612765,2019,106.0,100.0,206.0,110.75,118.5,109.65,113.5,41,13,28,0.317,43,16,27,0.3720000000000001,8,5,8,8,205.76,214.16,209.95999999999998
2020-01-20,1610612737,1610612761,2019,117.0,122.0,239.0,106.3,117.25,111.6,105.85,43,10,33,0.233,42,28,14,0.667,5,5,15,13,207.48,214.72,211.1
2020-01-20,1610612751,1610612755,2019,111.0,117.0,228.0,106.5,109.8,106.5,106.05,41,18,23,0.439,44,28,16,0.636,11,7,20,8,204.04,211.6,207.82
2020-01-20,1610612766,1610612753,2019,83.0,106.0,189.0,102.5,109.0,104.45,105.8,44,15,29,0.341,43,20,23,0.465,7,8,13,7,203.04,201.56,202.3
2020-01-20,1610612739,1610612752,2019,86.0,106.0,192.0,106.4,114.55,107.6,114.8,43,12,31,0.279,43,11,32,0.256,6,6,6,5,206.28,209.6,207.94
2020-01-20,1610612748,1610612758,2019,118.0,113.0,231.0,111.85,110.2,109.25,112.15,42,29,13,0.69,42,15,27,0.35700000000000004,18,11,8,7,203.44,212.16,207.8
2020-01-20,1610612745,1610612760,2019,107.0,112.0,219.0,116.3,113.25,110.8,107.5,41,26,15,0.634,43,24,19,0.5579999999999999,14,12,14,10,223.4,219.36,221.38
2020-01-20,1610612763,1610612740,2019,116.0,126.0,242.0,118.8,114.4,116.3,115.35,42,20,22,0.476,43,16,27,0.3720000000000001,12,8,8,8,213.36,219.24,216.3
2020-01-20,1610612749,1610612741,2019,111.0,98.0,209.0,118.35,106.65,106.35,106.85,44,38,6,0.8640000000000001,44,16,28,0.364,20,18,9,7,214.88,195.52,205.2
2020-01-20,1610612738,1610612747,2019,139.0,107.0,246.0,112.75,108.35,116.35,108.2,41,27,14,0.659,42,34,8,0.81,16,11,16,18,211.8,225.24,218.52
2020-01-20,1610612750,1610612743,2019,100.0,107.0,207.0,107.65,112.15,111.85,110.25,42,15,27,0.35700000000000004,42,29,13,0.69,6,9,17,12,216.36,220.0,218.18
2020-01-20,1610612756,1610612759,2019,118.0,120.0,238.0,110.75,114.05,115.05,111.7,42,18,24,0.429,41,18,23,0.439,9,9,12,6,218.8,214.92,216.86
2020-01-20,1610612762,1610612754,2019,118.0,88.0,206.0,114.25,107.3,110.15,108.0,42,29,13,0.69,43,28,15,0.6509999999999999,16,13,17,11,205.96,201.68,203.82
2020-01-20,1610612757,1610612744,2019,129.0,124.0,253.0,110.0,111.8,106.35,112.1,44,18,26,0.409,44,10,34,0.227,9,9,7,3,219.96,211.48,215.72
2020-01-19,1610612759,1610612748,2019,107.0,102.0,209.0,116.45,113.25,111.4,110.45,40,17,23,0.425,41,29,12,0.7070000000000001,11,6,18,11,215.2,203.44,209.32
2020-01-19,1610612743,1610612754,2019,107.0,115.0,222.0,112.0,109.6,109.45,108.05,41,29,12,0.7070000000000001,42,27,15,0.643,17,12,17,10,219.16,201.68,210.42000000000002
2020-01-18,1610612740,1610612746,2019,130.0,133.0,263.0,114.65,114.6,117.4,109.5,42,16,26,0.381,42,29,13,0.69,8,8,19,10,218.04,221.84,219.94
2020-01-18,1610612751,1610612749,2019,97.0,117.0,214.0,106.9,109.05,118.85,106.95,40,18,22,0.45,43,37,6,0.86,11,7,20,17,203.6,214.88,209.24
2020-01-18,1610612738,1610612756,2019,119.0,123.0,242.0,112.25,107.95,111.55,114.7,40,27,13,0.675,41,17,24,0.415,16,11,9,8,210.08,218.8,214.44
2020-01-18,1610612737,1610612765,2019,103.0,136.0,239.0,105.55,115.2,108.1,113.5,42,10,32,0.238,42,15,27,0.35700000000000004,5,5,8,7,205.88,214.16,210.01999999999998
2020-01-18,1610612752,1610612755,2019,87.0,90.0,177.0,108.0,114.9,107.65,107.65,42,11,31,0.262,43,27,16,0.628,6,5,20,7,210.64,211.6,211.12
2020-01-18,1610612741,1610612739,2019,118.0,116.0,234.0,105.05,105.7,106.0,114.9,43,15,28,0.349,42,12,30,0.28600000000000003,8,7,6,6,194.08,206.28,200.18
2020-01-18,1610612750,1610612761,2019,112.0,122.0,234.0,108.55,112.85,109.65,105.1,41,15,26,0.366,41,27,14,0.659,6,9,15,12,215.28,214.72,215.0
2020-01-18,1610612745,1610612747,2019,115.0,124.0,239.0,115.95,111.95,116.2,107.25,40,26,14,0.65,41,33,8,0.805,14,12,16,17,222.84,225.24,224.04000000000002
2020-01-18,1610612744,1610612753,2019,109.0,95.0,204.0,104.85,112.35,106.2,106.3,43,9,34,0.209,42,20,22,0.476,6,3,13,7,211.2,201.56,206.38
2020-01-18,1610612760,1610612757,2019,119.0,106.0,225.0,110.3,107.5,109.65,111.55,42,23,19,0.5479999999999999,43,18,25,0.419,13,10,9,9,218.36,219.96,219.16000000000003
2020-01-18,1610612762,1610612758,2019,123.0,101.0,224.0,113.3,108.2,110.0,112.35,41,28,13,0.6829999999999999,41,15,26,0.366,15,13,8,7,205.2,212.16,208.68
2020-01-17,1610612754,1610612750,2019,116.0,114.0,230.0,108.6,107.85,109.1,114.15,41,26,15,0.634,40,15,25,0.375,16,10,6,9,199.16,215.28,207.22
2020-01-17,1610612755,1610612741,2019,100.0,89.0,189.0,108.15,108.4,105.05,105.6,42,26,16,0.619,42,15,27,0.35700000000000004,19,7,8,7,213.48,194.08,203.78
2020-01-17,1610612761,1610612764,2019,140.0,111.0,251.0,107.25,105.15,110.35,117.1,40,26,14,0.65,40,13,27,0.325,14,12,8,5,214.04,205.76,209.89999999999998
2020-01-17,1610612763,1610612739,2019,113.0,109.0,222.0,118.85,115.3,106.4,114.7,41,19,22,0.463,41,12,29,0.293,11,8,6,6,212.4,206.28,209.34
2020-01-17,1610612760,1610612748,2019,108.0,115.0,223.0,111.85,108.1,111.7,110.55,41,23,18,0.561,40,28,12,0.7,13,10,18,10,217.92,203.44,210.68
2020-01-17,1610612759,1610612737,2019,120.0,121.0,241.0,115.65,111.55,105.55,115.95,39,17,22,0.436,41,9,32,0.22,11,6,5,4,213.72,205.88,209.8
2020-01-17,1610612742,1610612757,2019,120.0,112.0,232.0,114.55,109.85,108.9,111.4,41,26,15,0.634,42,18,24,0.429,12,14,9,9,219.2,219.96,219.57999999999998
2020-01-16,1610612752,1610612756,2019,98.0,121.0,219.0,108.1,113.3,111.2,116.2,41,11,30,0.268,40,16,24,0.4,6,5,9,7,209.96,218.8,214.38
2020-01-16,1610612749,1610612738,2019,128.0,123.0,251.0,117.95,105.85,110.95,106.8,42,36,6,0.857,39,27,12,0.6920000000000001,19,17,16,11,212.48,210.08,211.28
2020-01-16,1610612740,1610612762,2019,138.0,132.0,270.0,113.0,113.0,113.05,107.1,41,15,26,0.366,40,28,12,0.7,7,8,15,13,214.8,205.2,210.0
2020-01-16,1610612744,1610612743,2019,131.0,134.0,265.0,104.4,111.85,110.05,108.45,42,9,33,0.214,40,28,12,0.7,6,3,17,11,208.32,219.16,213.74
2020-01-16,1610612746,1610612753,2019,122.0,95.0,217.0,116.2,109.95,106.5,105.7,41,28,13,0.6829999999999999,41,20,21,0.488,18,10,13,7,221.52,201.56,211.54000000000002
2020-01-15,1610612738,1610612765,2019,103.0,116.0,219.0,111.3,105.4,108.65,113.05,38,27,11,0.711,41,14,27,0.341,16,11,8,6,210.08,214.16,212.12
2020-01-15,1610612755,1610612751,2019,117.0,106.0,223.0,109.35,107.8,106.3,108.0,41,25,16,0.61,39,18,21,0.462,18,7,11,7,212.52,203.6,208.06
2020-01-15,1610612748,1610612759,2019,106.0,100.0,206.0,112.0,110.7,116.2,110.85,39,27,12,0.6920000000000001,38,17,21,0.447,17,10,11,6,204.92,213.72,209.32
2020-01-15,1610612741,1610612764,2019,115.0,106.0,221.0,104.2,105.3,110.15,115.3,41,14,27,0.341,39,13,26,0.333,7,7,8,5,193.24,205.76,199.5
2020-01-15,1610612750,1610612754,2019,99.0,104.0,203.0,109.75,114.45,108.75,107.9,39,15,24,0.385,40,25,15,0.625,6,9,16,9,215.0,199.16,207.07999999999998
2020-01-15,1610612760,1610612761,2019,121.0,130.0,251.0,110.8,106.95,105.1,103.05,40,23,17,0.575,39,25,14,0.6409999999999999,13,10,14,11,214.88,214.04,214.45999999999998
2020-01-15,1610612743,1610612766,2019,100.0,86.0,186.0,110.75,109.1,102.35,107.65,39,27,12,0.6920000000000001,43,15,28,0.349,16,11,7,8,219.52,203.04,211.28
2020-01-15,1610612745,1610612757,2019,107.0,117.0,224.0,115.85,111.7,107.15,111.25,39,26,13,0.667,41,17,24,0.415,14,12,9,8,223.08,219.96,221.52
2020-01-15,1610612758,1610612742,2019,123.0,127.0,250.0,108.9,111.15,113.0,109.65,40,15,25,0.375,40,25,15,0.625,8,7,12,13,209.88,219.2,214.54
